duration,sac_amplitude,sac_endpos_x,sac_endpos_y,sac_startpos_x,sac_startpos_y,sac_vmax,fix_avgpos_x,fix_avgpos_y,fix_avgpupilsize,overlapping,fix_samebox,id,picID,trialnum,fix_type,onset,stim_set,stim_file,latency
0.396484375,10.41,1830.8,1091.3,2556.5,1329.8,405.0,1797.3,1065.0,474.0,0,0.0,NaN,NaN,NaN,NonetoHF,1005.158202875,NaN,NaN,514640.999872
0.3193359375,9.41,2486.8,1078.3,1794.5,1048.0,414.0,2558.3,1090.0,539.0,0,0.0,NaN,NaN,NaN,HFtoNone,1005.5898435,NaN,NaN,514861.999872
0.1845703125,1.08,2477.8,1072.3,2555.8,1092.3,102.0,2483.8,1082.8,547.0,0,0.0,NaN,NaN,NaN,NonetoNone,1005.923827875,NaN,NaN,515032.999872
0.1953125,7.06,3044.5,1077.3,2503.0,1093.5,326.0,3079.8,1080.5,540.0,0,0.0,NaN,NaN,NaN,NonetoOS,1006.1416013125,NaN,NaN,515144.499872
0.453125,20.14,1543.5,1050.3,3074.0,1087.3,517.0,1510.3,1059.5,552.0,0,0.0,NaN,NaN,NaN,OStoNone,1006.3955075625,NaN,NaN,515274.499872
0.2470703125,11.45,2307.0,1257.8,1494.5,1066.3,480.0,2354.0,1296.8,578.0,0,0.0,NaN,NaN,NaN,NonetoNone,1006.8876950625,NaN,NaN,515526.499872
0.2392578125,6.25,1964.3,1140.3,2394.3,1289.8,369.0,1920.3,1110.5,604.0,0,0.0,NaN,NaN,NaN,NonetoHF,1007.8154294375,NaN,NaN,516001.499872
0.443359375,6.98,2401.8,1231.3,1907.5,1105.3,383.0,2435.0,1241.3,605.0,0,0.0,NaN,NaN,NaN,HFtoNone,1008.0830075625,NaN,NaN,516138.499872
0.1748046875,7.84,1898.8,1071.0,2448.0,1235.5,320.0,1857.3,1051.8,568.0,0,0.0,NaN,NaN,NaN,NonetoHF,1008.5654294375,NaN,NaN,516385.499872
0.2177734375,0.95,1931.0,1080.5,1866.5,1055.3,86.0,1927.8,1081.8,578.0,0,1.0,NaN,NaN,NaN,HFtoHF,1008.7548825625,NaN,NaN,516482.499872
0.2197265625,3.74,1371.5,1087.8,1158.0,1260.8,240.0,1422.8,1007.8,606.0,0,0.0,NaN,NaN,NaN,NonetoNone,1009.4248044375,NaN,NaN,516825.499872
0.2890625,21.48,2577.0,1011.8,966.0,780.5,545.0,2641.5,1017.0,630.0,0,0.0,NaN,NaN,NaN,NonetoNone,1010.0908200625,NaN,NaN,517166.499872
0.080078125,3.02,2880.5,989.0,2649.5,1005.5,208.0,2932.3,973.5,638.0,0,0.0,NaN,NaN,NaN,NonetoNone,1010.4013669375,NaN,NaN,517325.499872
0.5986328125,4.0,1688.5,969.3,1964.3,1063.3,248.0,1635.5,944.8,369.0,0,0.0,NaN,NaN,NaN,NonetoHF,1014.56249975,NaN,NaN,519455.999872
0.3125,7.25,1277.8,1317.8,1653.5,941.8,358.0,1255.0,1365.0,319.0,0,0.0,NaN,NaN,NaN,HFtoNone,1015.1962888125,NaN,NaN,519780.499872
0.5322265625,1.32,1182.5,1268.3,1238.3,1347.0,99.0,1194.5,1227.8,265.0,0,0.0,NaN,NaN,NaN,NonetoNone,1015.5283200625,NaN,NaN,519950.499872
0.3515625,8.71,1834.8,1271.3,1204.8,1231.8,377.0,1887.0,1297.8,279.0,0,0.0,NaN,NaN,NaN,NonetoNone,1016.097656,NaN,NaN,520241.999872
0.8955078125,8.97,1239.3,1221.5,1883.0,1304.5,388.0,1199.8,1212.5,296.0,0,0.0,NaN,NaN,NaN,NonetoNone,1016.4853513125,NaN,NaN,520440.499872
0.30078125,5.99,1488.5,876.8,1195.8,1209.0,205.0,1559.8,846.5,326.0,0,0.0,NaN,NaN,NaN,NonetoHF,1017.42187475,NaN,NaN,520919.999872
0.3349609375,1.28,1654.3,893.3,1572.0,847.3,105.0,1648.5,895.3,375.0,0,1.0,NaN,NaN,NaN,HFtoHF,1017.7392575625,NaN,NaN,521082.499872
0.4248046875,2.71,1706.8,695.8,1645.5,891.8,188.0,1709.8,653.8,406.0,0,0.0,NaN,NaN,NaN,HFtoNone,1018.095702875,NaN,NaN,521264.999872
0.1533203125,16.95,3018.0,839.3,1725.0,643.5,459.0,3015.5,868.8,450.0,0,0.0,NaN,NaN,NaN,NonetoHF,1018.5751950625,NaN,NaN,521510.499872
0.5615234375,1.36,2900.3,867.3,3007.3,860.0,114.0,2899.8,877.8,496.0,0,1.0,NaN,NaN,NaN,HFtoHF,1018.7451169375,NaN,NaN,521597.499872
0.1787109375,13.33,2839.3,647.5,1857.8,895.0,384.0,2871.0,607.5,534.0,0,0.0,NaN,NaN,NaN,NonetoNone,1019.6552731875,NaN,NaN,522063.499872
0.220703125,3.81,2594.3,428.8,2845.5,595.0,255.0,2577.0,423.3,538.0,0,0.0,NaN,NaN,NaN,NonetoOS,1019.857421625,NaN,NaN,522166.999872
0.1884765625,8.67,1928.3,576.0,2574.3,423.0,475.0,1899.3,596.3,554.0,0,0.0,NaN,NaN,NaN,OStoNone,1020.10937475,NaN,NaN,522295.999872
0.37890625,10.59,1206.0,784.5,1922.8,1094.5,388.0,1187.5,762.5,330.0,0,0.0,NaN,NaN,NaN,NonetoHF,1024.5458981875,NaN,NaN,524567.499872
0.3623046875,1.79,1074.0,836.3,1184.8,757.8,135.0,1074.0,857.5,352.0,0,1.0,NaN,NaN,NaN,HFtoHF,1024.9443356875,NaN,NaN,524771.499872
0.21875,0.78,1128.0,819.8,1081.3,856.3,71.0,1135.5,816.5,362.0,0,1.0,NaN,NaN,NaN,HFtoHF,1025.322265375,NaN,NaN,524964.999872
0.1630859375,1.15,260.5,981.5,265.8,1071.5,95.0,301.3,914.5,409.0,0,0.0,NaN,NaN,NaN,OStoOS,1025.9658200625,NaN,NaN,525294.499872
0.556640625,17.86,2512.3,918.5,1175.8,825.0,510.0,2539.8,931.3,498.0,0,0.0,NaN,NaN,NaN,HFtoNone,1027.1396481875,NaN,NaN,525895.499872
0.1787109375,1.38,2441.8,957.0,2544.3,943.8,113.0,2443.8,961.3,458.0,0,0.0,NaN,NaN,NaN,NonetoNone,1027.7138669375,NaN,NaN,526189.499872
0.5068359375,8.64,1834.0,691.3,2424.8,947.8,374.0,1795.8,653.0,441.0,0,0.0,NaN,NaN,NaN,NonetoNone,1027.931640375,NaN,NaN,526300.999872
0.2529296875,7.45,2247.0,978.5,1802.3,645.0,355.0,2325.5,1054.3,492.0,0,0.0,NaN,NaN,NaN,NonetoNone,1028.4736325625,NaN,NaN,526578.499872
0.30859375,4.11,2799.8,962.8,2488.0,943.5,278.0,2834.0,966.3,486.0,0,0.0,NaN,NaN,NaN,NonetoNone,1029.431640375,NaN,NaN,527068.999872
0.4111328125,22.01,1160.5,865.5,2829.5,979.8,524.0,1164.8,861.3,419.0,0,0.0,NaN,NaN,NaN,NonetoHF,1029.802734125,NaN,NaN,527258.999872
0.2373046875,6.14,1532.8,960.8,1960.5,1092.8,307.0,1484.5,947.3,295.0,0,0.0,NaN,NaN,NaN,NonetoHF,1034.3818356875,NaN,NaN,529603.499872
0.2666015625,6.76,1976.8,946.5,1482.8,950.0,330.0,2060.0,933.5,296.0,0,0.0,NaN,NaN,NaN,HFtoNone,1034.654296625,NaN,NaN,529742.999872
0.271484375,8.51,2688.0,787.0,2064.8,927.8,327.0,2741.8,754.3,363.0,0,0.0,NaN,NaN,NaN,NonetoNone,1034.9599606875,NaN,NaN,529899.499872
0.3759765625,6.94,2797.8,1277.5,2740.5,751.3,297.0,2787.3,1327.0,439.0,0,0.0,NaN,NaN,NaN,NonetoNone,1035.2724606875,NaN,NaN,530059.499872
0.1630859375,5.95,2375.0,1520.3,2779.3,1347.8,364.0,2346.0,1527.8,455.0,0,0.0,NaN,NaN,NaN,NonetoNone,1035.675781,NaN,NaN,530265.999872
0.2158203125,22.84,1204.8,778.0,2967.0,582.0,547.0,1210.0,776.3,458.0,0,0.0,NaN,NaN,NaN,NonetoHF,1036.35937475,NaN,NaN,530615.999872
0.2587890625,4.19,892.3,687.8,1200.8,770.5,263.0,891.0,678.5,467.0,0,0.0,NaN,NaN,NaN,HFtoNone,1036.599609125,NaN,NaN,530738.999872
0.4814453125,17.06,2165.8,863.8,889.5,684.5,530.0,2199.3,894.8,493.0,0,0.0,NaN,NaN,NaN,NonetoNone,1036.9072263125,NaN,NaN,530896.499872
0.3447265625,8.51,2838.0,769.3,2207.0,914.5,370.0,2886.3,752.0,493.0,0,0.0,NaN,NaN,NaN,NonetoNone,1037.425781,NaN,NaN,531161.999872
0.5087890625,0.53,2838.5,754.0,2879.8,751.5,68.0,2864.3,767.3,487.0,0,0.0,NaN,NaN,NaN,NonetoNone,1037.78124975,NaN,NaN,531343.999872
0.3125,2.75,3028.3,604.3,2879.5,764.5,158.0,3055.0,501.3,500.0,0,0.0,NaN,NaN,NaN,NonetoNH,1038.3154294375,NaN,NaN,531617.499872
0.1611328125,20.69,1479.0,854.8,3042.8,507.5,558.0,1456.3,866.5,523.0,0,0.0,NaN,NaN,NaN,NHtoHF,1038.689452875,NaN,NaN,531808.999872
0.291015625,1.32,1549.8,926.3,1464.8,879.3,111.0,1542.5,935.0,524.0,0,1.0,NaN,NaN,NaN,HFtoHF,1038.86718725,NaN,NaN,531899.999872
0.19921875,11.85,2479.5,810.8,1611.0,952.3,456.0,2523.3,801.8,544.0,0,0.0,NaN,NaN,NaN,HFtoNone,1039.5048825625,NaN,NaN,532226.499872
0.3662109375,6.57,3004.3,613.3,2526.3,801.5,333.0,3033.8,566.8,546.0,0,0.0,NaN,NaN,NaN,NonetoNone,1039.7353513125,NaN,NaN,532344.499872
0.69140625,5.95,1667.5,757.5,1972.0,1076.8,187.0,1615.5,722.8,346.0,0,0.0,NaN,NaN,NaN,NonetoHF,1044.17187475,NaN,NaN,534615.999872
0.4287109375,5.9,2008.5,717.0,1571.3,722.0,339.0,2082.3,734.3,434.0,0,0.0,NaN,NaN,NaN,HFtoNone,1044.892577875,NaN,NaN,534984.999872
0.5205078125,8.73,2747.0,859.0,2094.5,764.8,414.0,2735.0,860.5,456.0,0,0.0,NaN,NaN,NaN,NonetoHH,1045.3564450625,NaN,NaN,535222.499872
0.1162109375,5.97,2282.8,880.0,2733.8,857.3,350.0,2256.3,902.8,497.0,0,0.0,NaN,NaN,NaN,HHtoNone,1045.904296625,NaN,NaN,535502.999872
0.2392578125,10.05,909.3,1060.3,1590.5,737.0,431.0,908.0,1128.8,479.0,0,0.0,NaN,NaN,NaN,HFtoNone,1046.5556638125,NaN,NaN,535836.499872
0.2890625,9.96,1573.3,755.0,919.0,1112.5,341.0,1595.0,722.3,474.0,0,0.0,NaN,NaN,NaN,NonetoHF,1046.841796625,NaN,NaN,535982.999872
0.2470703125,8.83,941.5,852.3,1593.5,732.0,399.0,918.5,876.8,451.0,0,0.0,NaN,NaN,NaN,HFtoNone,1047.1679685,NaN,NaN,536149.999872
0.1845703125,0.6,973.5,872.8,927.8,874.0,61.0,984.3,861.3,478.0,0,0.0,NaN,NaN,NaN,NonetoNH,1047.427734125,NaN,NaN,536282.999872
0.376953125,2.93,2510.3,874.3,2293.3,904.0,211.0,2563.5,846.5,488.0,0,0.0,NaN,NaN,NaN,NonetoNone,1048.28124975,NaN,NaN,536719.999872
0.77734375,12.11,1673.3,722.5,2570.3,847.3,450.0,1618.0,703.5,478.0,0,0.0,NaN,NaN,NaN,NonetoHF,1048.70312475,NaN,NaN,536935.999872
0.142578125,10.5,2400.0,759.5,1617.5,712.8,433.0,2455.3,786.3,546.0,0,0.0,NaN,NaN,NaN,HFtoHH,1049.519531,NaN,NaN,537353.999872
0.2626953125,1.59,1994.0,978.8,1971.3,1094.0,117.0,1993.8,952.3,402.0,0,1.0,NaN,NaN,NaN,HFtoHF,1053.9560544375,NaN,NaN,539625.499872
0.6005859375,14.95,906.0,1170.0,1991.3,954.0,473.0,885.5,1196.5,409.0,0,0.0,NaN,NaN,NaN,HFtoHF,1054.2705075625,NaN,NaN,539786.499872
0.1396484375,0.76,800.5,1195.0,856.0,1209.3,78.0,799.8,1180.8,472.0,0,0.0,NaN,NaN,NaN,HFtoHF,1055.2255856875,NaN,NaN,540275.499872
0.3603515625,7.5,1304.0,917.3,813.8,1189.5,353.0,1369.3,851.5,473.0,0,0.0,NaN,NaN,NaN,HFtoNH,1055.4023435,NaN,NaN,540365.999872
0.1923828125,1.13,1288.3,845.3,1372.3,848.0,104.0,1285.5,837.0,442.0,0,1.0,NaN,NaN,NaN,NHtoNH,1055.7783200625,NaN,NaN,540558.499872
0.1123046875,0.58,1230.3,855.3,1273.3,850.3,59.0,1224.8,856.5,435.0,0,0.0,NaN,NaN,NaN,NHtoNH,1055.98437475,NaN,NaN,540663.999872
0.578125,1.62,1349.3,824.8,1232.3,853.0,133.0,1329.8,827.3,391.0,0,0.0,NaN,NaN,NaN,NHtoNH,1056.1142575625,NaN,NaN,540730.499872
0.119140625,12.38,2199.8,962.0,1296.8,816.0,452.0,2250.5,979.5,394.0,0,0.0,NaN,NaN,NaN,NHtoNone,1056.7353513125,NaN,NaN,541048.499872
0.21484375,2.96,2039.0,940.3,2249.5,992.3,220.0,2039.0,937.0,388.0,0,0.0,NaN,NaN,NaN,NonetoHF,1056.8759763125,NaN,NaN,541120.499872
0.4189453125,9.74,1326.3,845.3,2035.0,946.0,396.0,1287.8,823.3,410.0,0,0.0,NaN,NaN,NaN,HFtoNH,1057.1298825625,NaN,NaN,541250.499872
0.216796875,0.78,1214.3,827.5,1272.0,819.8,80.0,1209.0,841.8,421.0,0,0.0,NaN,NaN,NaN,NHtoNH,1057.5615231875,NaN,NaN,541471.499872
0.216796875,16.44,1292.0,871.8,2487.8,1110.8,499.0,1268.0,839.5,428.0,0,0.0,NaN,NaN,NaN,NonetoNH,1058.1494138125,NaN,NaN,541772.499872
0.228515625,19.47,2711.3,1086.0,1273.5,830.0,549.0,2758.5,1121.3,497.0,0,0.0,NaN,NaN,NaN,NHtoNone,1058.42187475,NaN,NaN,541911.999872
0.2509765625,10.55,1997.0,955.0,2766.5,1120.5,456.0,1934.3,960.3,472.0,0,0.0,NaN,NaN,NaN,NonetoHF,1058.68749975,NaN,NaN,542047.999872
0.3046875,8.17,2541.5,1002.5,1937.0,963.5,395.0,2615.8,1025.3,508.0,0,0.0,NaN,NaN,NaN,HFtoNone,1058.9716794375,NaN,NaN,542193.499872
0.1552734375,4.41,2927.0,1181.8,2628.3,1025.8,284.0,2948.0,1231.0,533.0,0,0.0,NaN,NaN,NaN,NonetoNone,1059.300781,NaN,NaN,542361.999872
0.19140625,13.81,1954.0,913.5,2943.8,1235.3,506.0,1918.8,895.8,525.0,0,0.0,NaN,NaN,NaN,NonetoHF,1059.5009763125,NaN,NaN,542464.499872
0.283203125,7.59,1586.3,668.0,1973.3,1080.3,285.0,1549.0,634.8,245.0,0,0.0,NaN,NaN,NaN,NonetoHF,1063.412109125,NaN,NaN,544466.999872
0.205078125,7.85,948.8,663.3,1541.5,645.8,336.0,885.0,656.8,238.0,0,0.0,NaN,NaN,NaN,HFtoNone,1063.7304685,NaN,NaN,544629.999872
0.525390625,4.26,932.5,646.8,1256.5,618.5,276.0,915.8,651.0,359.0,0,0.0,NaN,NaN,NaN,NonetoHF,1064.4179685,NaN,NaN,544981.999872
0.2421875,13.29,1909.0,697.3,906.3,668.8,533.0,1989.0,718.0,429.0,0,0.0,NaN,NaN,NaN,HFtoNone,1064.98437475,NaN,NaN,545271.999872
1.064453125,1.16,2090.8,737.5,2005.3,725.5,94.0,2059.0,763.5,454.0,0,0.0,NaN,NaN,NaN,NonetoNone,1065.244140375,NaN,NaN,545404.999872
0.1689453125,4.22,2290.3,955.8,2042.5,761.3,258.0,2304.5,1010.5,500.0,0,0.0,NaN,NaN,NaN,NonetoNone,1066.333984125,NaN,NaN,545962.999872
0.451171875,3.87,2066.5,862.8,2311.0,1011.8,265.0,2022.8,793.0,484.0,0,0.0,NaN,NaN,NaN,NonetoHF,1066.525390375,NaN,NaN,546060.999872
0.7705078125,6.72,2412.5,1103.8,2023.8,789.5,370.0,2428.3,1164.5,493.0,0,0.0,NaN,NaN,NaN,HFtoNone,1067.00781225,NaN,NaN,546307.999872
0.4208984375,5.11,2659.5,884.0,2425.3,1188.5,812.0,2647.3,831.3,514.0,0,0.0,NaN,NaN,NaN,NonetoNone,1067.8857419375,NaN,NaN,546757.499872
0.181640625,20.53,1076.5,765.3,2638.5,827.5,551.0,1010.0,762.0,484.0,0,0.0,NaN,NaN,NaN,NonetoHF,1068.36718725,NaN,NaN,547003.999872
0.12109375,1.56,898.0,700.0,993.8,773.3,115.0,897.0,666.5,482.0,0,1.0,NaN,NaN,NaN,HFtoHF,1068.5673825625,NaN,NaN,547106.499872
0.3427734375,6.93,1425.0,614.0,898.8,657.3,399.0,1485.3,621.3,488.0,0,0.0,NaN,NaN,NaN,HFtoHF,1068.7177731875,NaN,NaN,547183.499872
0.220703125,4.0,2252.5,975.5,1974.0,1067.0,244.0,2291.5,962.0,301.0,0,0.0,NaN,NaN,NaN,NonetoNH,1073.384765375,NaN,NaN,549572.999872
0.1572265625,8.19,2898.0,1130.0,2302.5,957.3,361.0,2941.0,1168.3,301.0,0,0.0,NaN,NaN,NaN,NHtoHF,1073.642577875,NaN,NaN,549704.999872
0.208984375,0.66,2868.3,1177.0,2919.3,1176.5,67.0,2848.8,1189.0,331.0,0,0.0,NaN,NaN,NaN,HFtoHF,1073.81249975,NaN,NaN,549791.999872
0.3349609375,7.24,2343.0,947.5,2832.3,1187.8,318.0,2310.3,897.0,378.0,0,0.0,NaN,NaN,NaN,HFtoNone,1074.060546625,NaN,NaN,549918.999872
0.203125,2.53,2503.3,845.0,2320.8,894.8,177.0,2510.3,844.0,398.0,0,0.0,NaN,NaN,NaN,NonetoNone,1074.416015375,NaN,NaN,550100.999872
0.1591796875,6.91,2912.8,1184.5,2512.3,841.5,390.0,2891.3,1230.5,425.0,1,0.0,NaN,NaN,NaN,NonetoOL,1074.64843725,NaN,NaN,550219.999872
0.384765625,0.91,2834.8,1174.5,2879.5,1227.0,78.0,2835.0,1155.8,427.0,0,0.0,NaN,NaN,NaN,OLtoHF,1074.822265375,NaN,NaN,550308.999872
0.197265625,6.87,2368.0,905.5,2827.0,1148.5,340.0,2318.8,858.3,439.0,0,0.0,NaN,NaN,NaN,HFtoNone,1075.24218725,NaN,NaN,550523.999872
0.3369140625,8.28,2947.5,974.8,2326.5,855.0,380.0,2984.0,1000.3,464.0,0,0.0,NaN,NaN,NaN,NonetoHF,1075.4716794375,NaN,NaN,550641.499872
0.2890625,24.74,1126.3,1274.5,2989.5,1004.0,552.0,1075.0,1283.5,435.0,0,0.0,NaN,NaN,NaN,HFtoHF,1075.8818356875,NaN,NaN,550851.499872
0.2744140625,6.26,1521.3,1363.8,1075.3,1272.5,357.0,1566.0,1390.8,450.0,0,0.0,NaN,NaN,NaN,HFtoNone,1076.2001950625,NaN,NaN,551014.499872
0.296875,10.62,2223.0,980.0,1573.3,1397.8,378.0,2301.0,931.0,455.0,0,0.0,NaN,NaN,NaN,NonetoNone,1076.519531,NaN,NaN,551177.999872
0.28515625,2.1,2443.0,842.8,2311.3,928.0,161.0,2455.5,831.0,445.0,0,0.0,NaN,NaN,NaN,NonetoNH,1076.83593725,NaN,NaN,551339.999872
0.1748046875,3.09,2439.8,1072.3,2465.3,840.3,188.0,2433.3,1161.0,453.0,0,0.0,NaN,NaN,NaN,NHtoNone,1077.1455075625,NaN,NaN,551498.499872
0.2626953125,3.34,2376.3,924.8,2430.3,1168.3,213.0,2369.3,833.3,463.0,0,0.0,NaN,NaN,NaN,NonetoNH,1077.34374975,NaN,NaN,551599.999872
1.05859375,2.02,2212.8,877.5,2355.8,829.3,153.0,2232.8,909.5,493.0,0,0.0,NaN,NaN,NaN,NHtoNH,1077.6259763125,NaN,NaN,551744.499872
0.375,2.42,1784.3,1092.0,1958.8,1092.5,171.0,1780.0,1095.8,337.0,0,0.0,NaN,NaN,NaN,HHtoHH,1083.3544919375,NaN,NaN,554677.499872
0.154296875,6.27,1319.8,1077.3,1774.3,1099.3,346.0,1229.3,1070.3,390.0,0,0.0,NaN,NaN,NaN,HHtoNone,1083.7587888125,NaN,NaN,554884.499872
0.2705078125,3.56,963.5,1129.0,1220.3,1067.5,243.0,939.5,1140.3,422.0,0,0.0,NaN,NaN,NaN,NonetoHF,1083.9365231875,NaN,NaN,554975.499872
0.2451171875,5.9,1376.8,1105.3,942.5,1142.8,282.0,1418.0,1091.0,451.0,0,0.0,NaN,NaN,NaN,HFtoNone,1084.240234125,NaN,NaN,555130.999872
0.4189453125,2.68,1267.5,951.5,1414.0,1084.5,182.0,1259.0,911.3,443.0,0,0.0,NaN,NaN,NaN,NonetoNone,1084.505859125,NaN,NaN,555266.999872
0.2998046875,8.71,1519.5,1515.5,1291.5,920.0,373.0,1536.0,1563.5,429.0,0,0.0,NaN,NaN,NaN,NonetoNone,1084.9697263125,NaN,NaN,555504.499872
0.322265625,18.59,2896.3,1382.3,1537.8,1581.8,864.0,2919.8,1324.0,421.0,0,0.0,NaN,NaN,NaN,NonetoNone,1085.3525388125,NaN,NaN,555700.499872
0.2392578125,3.81,2844.8,1052.8,2915.3,1331.8,215.0,2871.8,954.0,386.0,0,0.0,NaN,NaN,NaN,NonetoNone,1085.7021481875,NaN,NaN,555879.499872
0.232421875,1.29,2974.0,925.5,2873.8,939.5,108.0,2983.0,918.0,379.0,0,0.0,NaN,NaN,NaN,NonetoNone,1085.9580075625,NaN,NaN,556010.499872
0.2685546875,3.2,2735.8,832.3,2969.3,918.0,227.0,2727.3,845.0,348.0,0,0.0,NaN,NaN,NaN,NonetoNone,1086.2119138125,NaN,NaN,556140.499872
0.390625,1.16,2782.3,762.0,2730.8,836.0,94.0,2783.5,722.8,358.0,0,0.0,NaN,NaN,NaN,NonetoNone,1086.498046625,NaN,NaN,556286.999872
0.2060546875,1.95,2725.8,831.8,2776.5,688.5,148.0,2731.5,835.5,427.0,0,0.0,NaN,NaN,NaN,NonetoNone,1086.908202875,NaN,NaN,556496.999872
0.3134765625,14.02,1845.5,1076.3,2883.5,876.0,448.0,1867.3,1089.5,484.0,0,0.0,NaN,NaN,NaN,NonetoNone,1087.3994138125,NaN,NaN,556748.499872
0.5947265625,8.03,1302.3,931.3,1866.8,1092.8,390.0,1272.5,925.5,460.0,0,0.0,NaN,NaN,NaN,NonetoNone,1087.74999975,NaN,NaN,556927.999872
0.373046875,7.68,1850.0,1034.3,1297.3,933.3,411.0,1896.5,1048.0,503.0,0,0.0,NaN,NaN,NaN,NonetoHH,1088.37499975,NaN,NaN,557247.999872
0.1015625,10.71,1136.5,1196.8,1906.0,1056.0,439.0,1061.5,1216.3,495.0,0,0.0,NaN,NaN,NaN,HHtoNone,1088.78906225,NaN,NaN,557459.999872
0.1767578125,1.28,1878.0,1025.0,1943.3,1092.3,106.0,1857.8,1005.3,385.0,0,1.0,NaN,NaN,NaN,HFtoHF,1093.0087888125,NaN,NaN,559620.499872
1.0625,9.2,1179.3,1055.3,1849.5,1000.3,419.0,1164.3,1053.3,439.0,0,0.0,NaN,NaN,NaN,HFtoHF,1093.222656,NaN,NaN,559729.999872
0.20703125,2.73,1107.8,852.8,1178.3,1045.5,164.0,1071.8,779.3,480.0,0,0.0,NaN,NaN,NaN,HFtoNH,1094.310546625,NaN,NaN,560286.999872
0.2470703125,6.67,1559.8,856.0,1069.3,780.8,348.0,1635.5,891.8,513.0,0,0.0,NaN,NaN,NaN,NHtoNone,1094.5478513125,NaN,NaN,560408.499872
0.451171875,7.65,1088.3,804.3,1646.0,908.8,337.0,1041.3,801.8,483.0,0,0.0,NaN,NaN,NaN,NonetoNH,1094.830077875,NaN,NaN,560552.999872
0.23046875,11.84,1912.3,949.3,1044.5,827.3,423.0,1949.8,969.3,474.0,0,0.0,NaN,NaN,NaN,NHtoNone,1095.326171625,NaN,NaN,560806.999872
0.2451171875,1.28,1862.0,994.0,1946.8,955.3,103.0,1861.3,1014.5,476.0,0,0.0,NaN,NaN,NaN,NonetoHF,1095.5742185,NaN,NaN,560933.999872
0.197265625,17.59,1462.0,827.3,2789.8,860.3,462.0,1415.0,833.0,517.0,0,0.0,NaN,NaN,NaN,HHtoNone,1096.269531,NaN,NaN,561289.999872
0.2822265625,4.16,1099.0,814.3,1408.3,834.5,231.0,1055.0,803.0,513.0,0,0.0,NaN,NaN,NaN,NonetoNH,1096.494140375,NaN,NaN,561404.999872
0.7763671875,7.24,1813.3,1003.3,1292.3,907.5,316.0,1855.0,1035.3,563.0,0,0.0,NaN,NaN,NaN,HFtoHF,1097.255859125,NaN,NaN,561794.999872
0.5830078125,8.93,1197.8,1058.8,1848.0,1037.0,413.0,1156.8,1064.0,564.0,0,0.0,NaN,NaN,NaN,HFtoHF,1098.0673825625,NaN,NaN,562210.499872
0.05078125,8.47,1771.5,1035.8,1153.0,1070.8,398.0,1837.8,1030.8,597.0,0,0.0,NaN,NaN,NaN,HFtoHF,1098.68749975,NaN,NaN,562527.999872
0.2861328125,8.69,2555.3,893.5,1940.5,1078.3,344.0,2576.3,859.0,394.0,0,0.0,NaN,NaN,NaN,NonetoNone,1102.7509763125,NaN,NaN,564608.499872
0.12890625,7.9,2000.5,697.8,2569.8,855.3,382.0,1963.8,673.5,368.0,0,0.0,NaN,NaN,NaN,NonetoNone,1103.07031225,NaN,NaN,564771.999872
0.533203125,10.08,2728.5,667.5,1965.0,664.0,421.0,2753.8,674.5,412.0,0,0.0,NaN,NaN,NaN,NonetoHF,1103.238281,NaN,NaN,564857.999872
0.1689453125,8.45,2092.0,655.3,2733.0,675.0,448.0,2036.5,664.0,456.0,0,0.0,NaN,NaN,NaN,HFtoNone,1103.80468725,NaN,NaN,565147.999872
0.296875,0.97,2109.5,675.0,2037.5,671.3,90.0,2121.0,691.0,461.0,0,0.0,NaN,NaN,NaN,NonetoHF,1103.988281,NaN,NaN,565241.999872
0.2265625,4.92,2453.5,882.3,2132.5,701.5,316.0,2504.5,941.0,465.0,0,0.0,NaN,NaN,NaN,HFtoNone,1104.310546625,NaN,NaN,565406.999872
0.2646484375,1.71,2623.5,1011.3,2511.3,949.0,144.0,2616.8,1012.8,487.0,0,0.0,NaN,NaN,NaN,NonetoNone,1104.55468725,NaN,NaN,565531.999872
0.2001953125,5.69,2259.5,1241.8,2617.8,1019.8,313.0,2268.0,1308.0,508.0,0,0.0,NaN,NaN,NaN,NonetoNone,1104.8486325625,NaN,NaN,565682.499872
0.1669921875,10.71,1656.5,815.8,2260.8,1318.5,424.0,1640.5,761.5,468.0,0,0.0,NaN,NaN,NaN,NonetoNone,1105.09374975,NaN,NaN,565807.999872
0.1669921875,1.58,1521.8,710.3,1627.3,761.0,128.0,1511.0,703.3,447.0,0,0.0,NaN,NaN,NaN,NonetoNone,1105.2783200625,NaN,NaN,565902.499872
0.3017578125,4.74,1478.3,1061.0,1508.5,706.0,255.0,1483.0,1149.0,480.0,0,0.0,NaN,NaN,NaN,NonetoNone,1105.4736325625,NaN,NaN,566002.499872
0.1201171875,5.32,1657.5,774.8,1490.5,1133.0,202.0,1685.5,714.5,496.0,0,0.0,NaN,NaN,NaN,NonetoNone,1105.814452875,NaN,NaN,566176.999872
0.1953125,13.38,2699.0,763.5,1691.3,721.0,476.0,2755.8,783.5,543.0,0,0.0,NaN,NaN,NaN,NonetoHF,1105.9794919375,NaN,NaN,566261.499872
0.1669921875,2.93,2974.5,874.0,2766.5,778.8,212.0,2948.3,886.3,553.0,0,0.0,NaN,NaN,NaN,HFtoNone,1106.1962888125,NaN,NaN,566372.499872
